"Data Source","World Development Indicators",

"Last Updated Date","2025-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Least developed countries: UN classification","LDC","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.3516313798614","28.6176094484926","28.9175971909046","29.0827381397317","25.6981299266271","28.8524482666166","28.6932339542617","27.4588567622595","26.0137710455595","25.740131858397","23.2969527592307","23.9423304319651","25.2856309709991","24.9215245995261","26.9884871764171","25.7508049527985","27.772668174884","27.4233513952241","28.6656882014762",
"Low income","LIC","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.9288293443123","16.3939313176233","15.9551503263208","17.4415685361986","13.9490090339296","15.1067666465185","17.3209808426654","15.1660764616246","16.2025274632979","14.2674872366813","15.253976154446","16.0078653373658","",
"Liechtenstein","LIE","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","7.5378968253329","2.90848495181827","5.13147609610745","11.152297767894","22.6759951605011","25.7361373345608","26.7738705113655","28.2823510501396","26.6921675598348","24.1453333033038","23.703547206871","23.6840902465218","24.1640400140395","24.7039959342489","23.5804371805055","23.7004914622853","23.6126895634343","24.4536902107428","25.6181385780873","24.3792730381113","20.8315705549209","21.6005400889675","22.2026475945407","22.6472440552396","23.3865400469894","22.0996558981927","22.954101782154","21.3112687900827","21.6561549503201","22.1188973193084","24.1626061753552","22.6868846294459","23.6266059239629","18.0331253116412","23.9298756150558","","","","","","32.0435693544498","34.4668126042698","37.2856477970382","35.1237280709855","32.0336185403018","31.3557023851921","33.0007920634203","27.1324136396682","27.2281809385418",
"Lower middle income","LMC","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","15.7038229965284","15.380336010041","15.9855459909724","15.6104696433047","18.3912106725887","18.2711220079385","18.7312177258442","17.9861713626682","17.642033514686","17.1708716555453","18.6782142682285","19.3287670494015","20.3740961650819","21.8604542398789","22.28301642935","23.0197078548647","23.0808424485358","24.0343484555069","24.1911961415183","23.7319364907762","24.0727099001508","24.1224150380237","24.6512043619872","24.768198138524","25.1646461719602","26.1920914248242","27.3231378400183","29.5724992278417","30.1129906734302","31.6015335406615","31.7124926117809","31.2516810801003","29.7933571215209","30.9963579332274","30.0530626881437","29.487180421308","28.9647680762006","28.5360801190388","27.4748016222678","27.1613449265921","27.6606173849453","27.5872909307853","26.89314144209","25.822761773167","25.9419104251145","25.7004446342138","26.5076270284573",
"Low & middle income","LMY","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","26.6079934332529","26.5469883509228","27.3493300283265","28.3266879318466","27.4099960343118","28.9015511497525","29.9677583099956","29.4889112769262","28.3158405450421","29.1030434843155","30.2983429981307","31.3620877113613","31.4895235041887","29.9280318580246","29.5949338044864","29.9511322085258","29.2070094328871","27.975395178984","28.2471544154862","28.7791322288106","30.006466068863","31.8282898034178","34.0105296031903","34.5509436707806","36.4351723246942","37.3344116748465","37.968161806152","36.1135293845362","37.1420226041587","36.2313656146637","35.5217303246004","34.5898104275275","34.4514521275542","32.9321517318933","32.3424761233574","32.9911899862491","32.8555174084144","32.2496811815101","32.0233506163123","33.6323151146885","33.8547736242349","32.5350621888913",
"Lesotho","LSO","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","10.6127533709148","12.616821120852","25.2230774099785","38.6108663650636","32.6647695864241","49.5598768329129","38.0293653129004","","","","","","","","","","","","","","","","","","","","","","","","","","42.9094860894096","43.7980843914729","30.0650228401081","20.1904388290775","13.4483774783075","17.7895504253092","22.3095363884306","25.2743766817595","24.4992062335256","17.4664802803683","7.41087742863217","16.6238193747847","19.4140252552043","20.4953895813114","20.4379922112776","16.3671031479494","19.8872138134433",
"Late-demographic dividend","LTE","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","29.5744793428931","28.998401412817","30.8552429183116","31.4228677284237","31.4014811293687","33.783419120654","34.950601728673","34.8756659101473","32.6469588645379","31.2018429211817","35.5813919556595","36.3551542890941","35.5709996742537","32.8093275455629","32.0875453066823","32.0602645972303","30.8530048260353","30.5037483121051","31.219554811285","31.6025120763499","32.2976130194493","34.5871100187759","37.2301124943798","37.519067424283","39.2532241883347","40.4642903493195","41.0432978002174","38.5531485885338","40.031678392222","39.4608964011201","38.6743717024273","37.6678213629545","37.5200034609645","35.9303163939604","34.9813376999981","35.5385023926187","35.5587357309059","34.7432767029094","34.7410301708587","36.5645617006197","36.8943918425769","35.0118642080081",
"Lithuania","LTU","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.3615686178908","11.6661815849144","14.2135378010742","12.2036260444054","9.87116737807165","13.0508001692787","14.4746014915983","15.7778709840371","15.3864666447372","15.1553373425859","16.9838555619015","16.487590850005","17.0647000209976","14.968873548638","14.7607627200471","19.3990020435259","19.4874659514225","19.1971471380994","22.5964106614143","24.3510346146733","19.7479680787131","19.3968731058602","21.4423969590617","21.7618993017917","22.3964368213433","22.7707287020831","22.4782805774046","22.2677266323402","22.2884917088059",
"Luxembourg","LUX","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.2510944929179","31.7372065187454","30.4611560063557","27.3857405584449","23.8857903192181","33.1478855199181","36.0822826382603","28.9045892423779","36.8544553178953","29.8791923016203","11.8045853639741","17.9354189137134","18.6049912530054","25.4477022634708","22.3916692698291","24.1254789746543","17.8075268597976","19.5662725062555","21.6667389720953","20.4314301304946","18.0041440839209","21.4567364342274","19.9378542864793","18.2582797454931","13.49723292377",
"Latvia","LVA","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.4263876702617","15.5603879976085","16.8383543390935","18.8966233657073","15.631093042892","21.2239692947441","21.5230097604996","24.0297287941637","26.4201228291321","25.841395200633","28.4661638868614","25.5782752940657","27.6028490225519","29.3294688893499","34.0500348187","24.8252788794335","26.7370440152203","28.7485735118028","26.3088090168456","26.8641338229957","27.549431332891","27.0907969609544","27.9567992352716","27.0384171337331","26.4723987864844","28.16089531448","24.906619679946","26.555058712258","25.9182257031162",
"Macao SAR, China","MAC","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.4172285526723","44.2527003529776","49.0246915853698","49.1917879026556","48.4128457635496","58.2320335444361","45.9665126112045","46.0518390102146","52.166780789706","54.1534132208238","53.4806522365795","53.4042152243599","52.5021297101884","48.6794489221666","48.3706199273429","50.3480321244692","50.2685322691782","47.8560522198079","40.429426932","31.4789114987113","38.1976302591587","",
"St. Martin (French part)","MAF","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","19.7524600741559","14.8327357252793","16.2053710644627","16.0286398615708","15.7886887199833","24.8186072043247","22.5752321023271","23.4867193535656","21.911073485671","25.2817250863924","25.2617821400206","26.5105329683077","25.9264788538208","26.9863909023048","27.739631170855","30.4396001262528","26.1599245122699","26.5712451390876","24.881158140427","23.7629804284342","21.8452207105256","24.5868076824031","24.7617986915762","34.8304433027664","32.9672770953199","32.4272863830748","38.5728458304454","37.9641136404049","39.2280536829046","39.3567808755571","38.7785200834296","39.9238782667544","39.9382107425572","40.1903074480226","35.5107209630811","35.0441029952415","33.7600402979309","31.3128638814765","32.6458212426442","25.3178069034488","28.2585975133406","28.2698940113082","28.5919840470326","27.3205630602232","27.2305596075706","27.6958519418252","28.3653942276863","26.7393200232415","28.2389376961993",
"Monaco","MCO","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.2482241831624","13.4659782121643","8.71251517470891","4.67822970401704","20.2956529184549","18.3000328972872","21.9649856171664","21.2666460304902","16.8676374524784","24.0443579888861","22.9029325733029","21.7766081664656","23.865671766049","23.3251481313372","14.0551673344028","17.0056109414481","13.9656168611562","16.7550567583434","19.7223712050613","17.5542339090658","18.3130741672835","18.3831145954636","16.2401792082503","15.8780206468653","15.5340225373313","16.1196147334662","14.4259441315408","10.0224660657439","9.26192392449537",
"Madagascar","MDG","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","5.50500709983745","5.15619386793595","7.60537637115257","6.67717247575655","4.93685516304568","1.14841612411796","37.7085851128822","29.484049222041","21.3879907854411","21.9038923614092","23.3070027913767","15.3127962789813","18.5510008945578","22.478484809608","14.7702797784605","40.0771875895237","31.185502653377","25.8113427083214","32.8045676571348","33.5255806571388","27.6911876412212","4.4779754216299","8.65011657884107","7.67668672467409","7.96140676351366","9.55952931196806","8.93079289538557","14.4808934468138","5.12874423729971","10.6443130524442","16.2316227029248","10.3949271486524","14.9656717937296","18.9918881702258","23.6873010966252","17.5941161498708","16.5438915612429","15.5168379574811","12.8841445403565","8.31123772867584","14.0824669837793","12.4442174613629","15.5750957055246","14.6505347512902","18.0944848429961","16.1287734431569","8.56225051707866","11.2411933784887","16.4675897778022","",
"Maldives","MDV","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.5419363086771","24.630853561483","16.3514762018308","21.4951168997795","21.1498345326487","17.1310420648162","-0.287436066195233","16.5784915279515","16.6604404769023","11.6230650532445",
"Middle East & North Africa","MEA","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","36.3661053933481","30.4477931293918","35.0411822980458","37.5167006969133","","","","","","","","","21.5004239041087","23.4362963202195","6.46617339136129","25.4591700005335","25.0335206824084","23.8212407040832","25.2414954799959","27.3032771029028","26.8186366565682","22.3930736319005","26.9290766901745","30.2173655418062","","","","","39.7306054151728","41.2001498035134","40.4836840471675","42.527865719397","31.0597899484826","35.8546857624256","39.6351542489509","38.727724664396","36.8213522426238","33.5223981179222","25.3487492997051","24.8821186544657","28.3919276745535","31.6548421605947","30.0057576357655","23.8871299177095","29.7246147277995","35.9919732997753","",
"Mexico","MEX","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","21.839762874837","26.1069114295518","25.3518767481772","26.0978883843781","28.4978297263013","26.3426898323847","26.7217597859179","20.9713071745924","25.7444438362423","20.5609544749795","19.7277137708678","19.8222343593874","18.2158319682238","16.4462619037251","18.8495784423229","19.1881563541485","20.6941261524377","21.3048889067367","21.8274702525933","22.5673874506878","22.5053913556409","20.8600148333605","20.8045452262272","20.5603787875951","19.7823208449408","21.4684386553467","19.6651405383938","21.8950677333074","21.5882388114029","20.4051252902383","20.3574258458135","19.1230801333663","19.2529097567633","19.1609504993073","16.3644568027638","16.8470848723247","18.5155491623807","19.384966743581","20.6161724332749","21.4950580551557","21.8054202557317","22.1956711630788","21.6791096233864","19.8260874240334","19.6432197251762",
"Marshall Islands","MHL","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.4296184297484","22.7824574931464","23.7936722732031","22.7203560436801","23.19050220887","24.6959255601538","22.1029060389526","13.851169902937","15.6057256687755","21.4088439375138","27.4032370930866","23.8707495242815","10.060923283201","6.17820806645476","5.4499189384635","15.129365051854","11.5855426979002","","",
"Middle income","MIC","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","26.7573819377008","26.6877791553452","27.5118811033779","28.4904967480114","27.5381345927575","29.0396948758293","30.1179930466302","29.6221475178425","28.4610873810562","29.2598976559841","30.4400103424662","31.5179709116231","31.6191776981277","30.0643917602593","29.7243156685932","30.0615463892004","29.315702080269","28.0853879165912","28.332499467167","28.8293192202702","30.0570211922858","31.8832546316199","34.0613349805003","34.6986343089336","36.6081659005037","37.5089909322604","38.165994679432","36.3284573355011","37.3348440268239","36.4279813865267","35.7674270283095","34.8291585681904","34.6781748702465","33.1843468026796","32.5716042180068","33.1790290063793","33.0675609889212","32.4419222348282","32.2514145054947","33.8490168397818","34.0574385862179","32.6246281913406",
"North Macedonia","MKD","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1989556392213","6.04953205767059","3.88018717567462","7.24878707826766","21.8997592276157","12.6450713343263","13.0642023377958","15.7129227514827","14.5729512482651","18.5522641310274","21.8993986785283","17.6397447623686","16.1994425831142","20.4184085222009","23.7994367829979","25.87093835912","26.6611031524452","27.3758500486379","29.8782349641673","28.6788993683553","30.2727997131005","31.8898884486044","32.7159884468274","31.8320048600262","27.1155385045637","29.1022098604067","29.9197303586051","30.0111021539969",
"Mali","MLI","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","7.27638615057734","8.9184724771522","17.5336194216737","5.79142008944759","8.62820677695044","-6.98656763251038","-9.3679177458574","-8.82244564664597","-8.93724703983701","-11.6065733622011","-3.01806366862347","2.37397727872083","10.7333513528399","7.67615957044207","15.8691926865433","12.2293600900931","9.81690303777304","11.2692964603675","8.23069782307716","13.6713326768389","10.4987620691286","9.84905066171984","14.2658189832665","14.3180166004315","10.3747955593952","9.97118091660198","12.039759675937","11.6786111098599","14.7339791250034","13.8785001056462","13.0691628822154","18.0548622355752","16.7700249338871","12.8718272276799","15.2086537592485","12.8217266672964","14.2979076070414","16.4647848789886","16.4929151831163","15.4492178503126","15.4366154238031","16.7236800026371","14.3736251365364","15.5588805782196","15.0746362884175","15.162210395728","13.8309718561684","11.3766544560913","",
"Malta","MLT","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","23.6016415314077","20.1122753216362","16.4115351005147","17.5558291224853","28.2675784453766","31.9824348138656","26.6093410964532","28.1907791989959","30.0194949600165","31.1149797855712","35.119035712709","32.4825883680516","28.8204058209699","29.1765497558963","25.0616070580055","25.6192678597364","28.5729888217294","31.4029564792932","28.7774351019743","30.7573456298741","31.0566163788175","28.6060166655426","26.6388535338826","25.9118849746903","23.847414814723","19.3741478936945","21.5399035833256","19.7039543874187","21.3534395922744","16.2216260665799","18.0850657793724","21.1111659220074","19.037908947749","17.46089184415","14.0526119586588","12.946576863869","16.3644530048497","17.6833710689584","14.5153443473283","18.1165285857854","17.6795671448988","18.5779696243281","19.295854445634","23.2958392916644","25.8985445904338","22.5127775602694","33.321598442291","29.7145157754997","27.6002183238485","26.40983896901","27.5244124318206","23.1276028479527","23.8735379007137",
"Myanmar","MMR","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (excluding high income)","MNA","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","28.6356450766477","25.2215315744894","27.0673202811742","26.0040681203694","","","","","","","","","21.8359948767176","26.2309864819365","29.5915424693834","","","","27.677398779894","29.0888972172752","26.6948883109585","25.0078314238886","28.2747921716018","28.8646768420141","","","","","34.7474805653128","35.6299576765221","35.3378723469505","37.6915333280014","27.23708499954","30.1805681562216","28.9711439347622","27.8029454649923","27.0173730472845","24.2447445297418","19.625271940677","19.4086517348473","23.2170195175147","26.4162350802261","25.2669705755609","19.6866433140855","24.2011197666812","","",
"Montenegro","MNE","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-4.59698158826556","-8.2902914024508","-0.759757319573683","1.16678349327938","4.27497063386561","5.13102115792363","8.21741678627981","7.79945391556727","9.11514608019835","9.86178599860189","14.1551956493718","14.8960326179758","17.6875823112021","5.22869974727441","17.4322829177082","17.353061809122","16.2284890240115",
"Mongolia","MNG","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","22.3163961522978","31.2268530121001","21.0470786618795","20.0318229851454","19.2525758482265","13.5961825838427","8.48894310013245","7.94717598266925","14.913955403034","23.3844506923707","25.4820987839473","36.4969687102174","41.8019383761052","40.5622706142299","38.7934383441302","33.0326328586569","37.1639737258024","30.8669004815293","33.4377596402418","17.4236104003291","17.91789010489","16.2829130459961","25.0380731189471","33.6577946602172","39.5575736438079","45.9574247202297","41.0316799704819","29.9614887259639","27.2284559140489","26.6304483551374","30.403588523709","27.698275104461","26.280052017443","23.4455755232138","16.4005594093878","16.9760932381035","17.3583211890655","22.1408944808472","20.2586266580868","16.3069664976405","20.2923343683258","24.6305509618819","33.4605004501248",
"Northern Mariana Islands","MNP","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.58190912871109","11.2581755125081","12.969976938016","13.6994596620561","11.7484641012473","12.1961972359941","12.8807098388736","10.4626400462538","10.9189543642978","9.3744607594269","11.725184295306","6.75941411480329","10.4898761087841","13.5855800966979","19.6335444151865","13.5543131299969","12.5282133077431","5.68537059882745","2.26304611215611",
"Mauritania","MRT","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","5.376424174813","-5.32037474913743","-8.27324700746436","1.36415920092322","-4.58377705309317","-1.04245734938839","2.48359518141297","-9.07237280681223","-5.45110179900855","0.704293335781127","12.4830638204932","8.74534897883006","10.8168130880403","15.7017142969268","13.7928610072639","6.5877212686481","17.1996019639884","14.9134350455943","7.52961355173321","43.1637445649753","16.469739608551","18.5476489282073","10.8244924985038","17.7878116872055","","","","","","","","","","","","","","36.6870078203028","35.4889621749417","22.8567019181591","21.467103927581","27.9758773940378","30.3663762161022","32.7053227623164","34.6165400968607","37.5524331362797","34.9440213877658","29.3744786087364","30.386381170376",
"Mauritius","MUS","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","26.7515326892467","21.6357745711065","20.21769530866","20.262082951346","11.5961674847315","13.525939366758","15.4917739425531","16.8292935389624","18.2318557250174","21.8370865174793","29.3171647253619","29.9946621550901","29.3375600487981","27.3560402367206","26.8069811021528","28.5442686530955","30.0033465745133","28.6782629808111","26.2408746802249","26.1871107405396","26.605580417772","28.096612866853","27.5625803692796","26.6113515079413","27.8406693327351","29.6314796115513","28.5702874631133","26.9466573562303","24.1268416963099","19.3714836924711","21.9360758970468","26.4488046747888","20.2389495248636","16.1920427142165","14.8230793551013","12.297437904376","17.1651084444529","14.4242710015503","12.9463815116366","13.9077864581625","13.0452387455882","14.0223178993557","15.0680060968394","14.0138631613908","8.0751450064752","6.18987504232995","10.3835353147314","18.2335017080783",
"Malawi","MWI","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","23.9566015709698","20.2748430620124","28.0826063734098","27.2479901268492","27.5906667145783","33.3512838220028","29.3183011942125","25.2443025011471","23.9237048426006","26.3656237578852","28.6499057096458","25.6266942073272","25.6208621106491","31.0488992713851","31.6552992643738","30.6804900039903","30.3826806963327","29.2782620146207","31.6964750314478","34.7131723521145","35.0914161292647","33.8932551687612","37.0407234800784","37.0205449212701","39.8491589952669","38.305980768975","35.9173795808654","32.2517790339186","32.7350846657081","34.8526514617844","35.1374966248144","36.8157549507862","38.7964745148433","38.7668425775513","38.5177080119428","33.3634416267683","33.4664682988521","34.0818029856008","30.9153494882722","29.4198401146816","29.3665669513565","28.3991476426936","28.3850019206649","28.3359876066459","26.1283247399226","24.546150625052","23.8210614819294","26.009961375923","26.8063655292062","24.0099014886352",
"North America","NAC","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","21.5297666850371","21.4619796066959","22.0413540595618","23.752642717279","22.8203382913687","20.9430194525576","21.5003679558423","22.0707974428441","23.1613155579879","23.3965741156086","22.2000992430884","23.2920948442383","21.6287579196938","19.8173610190371","21.8257501916094","20.3800549373767","18.9615373076733","19.6679236233205","20.6627105626713","19.7825826308496","18.6739411464298","18.5006839826676","17.3780098343134","16.8659763225085","17.7866825586","18.775214866034","19.6349388441439","20.7920836728216","21.2525058557223","20.9405989738109","21.0661629898358","19.911548490535","18.6663515527478","17.8141995865968","18.2392224929895","18.6628375163763","19.6622889393251","18.023573647575","15.8433068641967","14.2880880473484","15.7262705966042","16.7299164934271","18.6029348287868","18.8293866137678","19.8759569696934","19.694121888606","18.6157375547914","19.0601145014734","19.2690305379506","19.508408167335","18.4854645852647","18.2333634325702","18.9049483167398","17.8473271318604",
"Namibia","NAM","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.8169842607291","26.6906997125095","28.8774128158482","25.7144873921992","29.4026303957825","30.4931339022597","27.8039315718724","24.749433238094","26.6110808219256","23.70845948896","27.6451146723875","22.3277585537466","26.2651767222456","26.0295096620267","30.2850577864285","30.4931016490861","35.4893561735821","28.260117470777","26.6660570690653","16.5280331160333","18.5704922099494","14.7680887757789","14.9728695342177","19.1987084003358","22.9385341406322","16.2890690430574","6.0444366894942","13.1209778513124","11.6491168296257","13.2272298705436","16.7760757641194","3.88328758810793","5.52071845544489","11.1612289259702",
"New Caledonia","NCL","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.7522063316301","22.969840991275","26.1465975871719","25.2931918042212","25.832271772466","31.1611625831992","23.1296730407319","22.0216340288704","25.7080493669989","25.5654236611348","19.1673914656163","19.1399890211753","21.5549767124388","19.9208687838117","19.3341084834402","","","","","","","",
"Niger","NER","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","5.39984073749535","7.74706478271263","10.3134875926263","14.0217952582515","20.7297530471787","19.1165725364827","17.1245364976163","10.0569954155686","6.71018057014273","9.000756060377","2.38771123495571","8.32128774341071","9.91524167373232","4.36328004386938","13.3147908596516","6.8201579990347","6.88181849778267","8.24625947045125","6.09867479894433","5.45088321797986","9.53600501691415","8.51020784707912","13.5535762417431","11.5355489001293","13.4436126693523","10.5602683318941","13.4482021353105","15.2548555079158","14.5934127474149","14.0071112129851","12.965343486323","20.2128003783277","20.6655828881536","18.639940892392","21.6881711601241","16.470376643512","24.2885976098678","22.1802291979726","23.3068714795792","24.1926349528744","24.9747108548601","24.1696426825672","21.3042275244687","20.4442735725345","22.9284009679857","25.0149816171551","13.0626312931078","16.9917886915144","21.8625501056294","",
"Nigeria","NGA","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nicaragua","NIC","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-4.65950445528925","3.28807132778913","4.94468329545488","7.53721312047076","11.8430631963235","13.6630359322131","10.363145975868","9.67810065592013","8.61107030770373","9.68166146992412","12.9826199969463","14.2129448077665","15.1230121622713","15.170534882178","16.5287519596725","14.6351652183063","15.8726146429846","19.0200302259654","19.2605111406426","17.9500392754243","20.6313876135256","23.4889985137921","22.5109441413705","22.4178717004522","22.0078660529197","23.5678631243474","22.8102383533381","18.1880311917249","18.6337776100113","30.2209564953718",
"Netherlands","NLD","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","29.7484286524846","29.3619510689513","29.0311572261834","29.3861518862485","30.4489517577358","28.8134702517902","25.6321792942363","26.2106675613677","24.6837841760017","23.1734103323095","23.1014290087374","23.0890343526164","23.2089924641447","22.6989126872754","23.2485651875221","25.8897408736157","23.9262611586109","24.4087661530537","24.2485641481421","25.4943925358324","26.8674595817991","25.6005643939931","25.131032136237","24.4697599400233","24.7614705678615","25.7280323322525","26.7384534564051","27.4552428567728","27.7962453882825","26.120738235776","27.1909036499292","27.550452813635","25.5321692237508","23.8815781987776","24.6342571061266","24.9360373101658","25.3623135250271","26.68356999836","26.9038498340803","24.2389436651099","23.1163699372053","25.71636601681","26.1185668253791","25.3967565706629","25.83835958141","25.427643897338","26.249254195418","26.0179116971583","27.3564062486725","28.0287115870445","26.7651266557681","24.4409067796711","30.2011741555344","26.5035459449722","29.8091786109171",
"Norway","NOR","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","30.0888103016875","28.3797442142356","25.9515225947519","26.4736682353648","26.6632720281509","30.5441229048353","31.1694127486405","29.7622425786689","30.3136333151099","32.8056482349183","32.1160329719422","26.9273607324742","26.843501242022","26.283316151861","27.1176038810219","26.7843140482695","25.4775544667353","24.9079750053941","24.9144014544723","25.8321768151093","27.5756535275163","29.507714800829","31.1992121723991","28.0050265617197","30.1005681188347","36.6328233493307","36.4999603959525","32.8824946212775","31.7454706378619","34.2559491187167","39.0823031946693","40.5610075614208","39.8512517422517","42.2253506713497","35.8380434816754","36.9544683034263","38.9798959274215","39.472869013281","38.631734645774","39.1361028282189","36.0004721030016","32.9530512382125","33.861084682587","36.6911836237305","33.4154538114694","32.4362680170674","38.0234248912783","49.3722921186667","43.7866311466799",
"Nepal","NPL","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","15.3212775038822","17.4432829861111","17.4271406894028","16.4699517602073","17.2964784076262","16.8950704291956","16.4012407134583","14.5057358535632","16.0125861815031","18.6231133922209","15.5195107376607","16.8070705384647","14.8442792217154","13.2464226591198","10.3341975871368","11.7167740168602","15.1088621890821","16.6251707077126","13.9920437023257","21.0077938784062","20.3850826639771","19.1105439740844","20.131929012562","20.4712350931655","21.7305133119665","18.5502234985116","25.1314836229456","25.126766111273","27.5758341681273","30.68571663321","29.5042528510206","31.0588696528164","36.656912120874","37.2481806162877","37.7504833918806","29.516128463633","34.5553320579844","37.0813175683139","39.5896784320837","40.0882077561847","35.3050678267043","41.8806363999225","42.6031093440008","42.1875160495616","32.815968366575","30.9110006327959","31.439952901666","36.4866997144002",
